publication_vintage_date,reference_date,principal_offence_id,method_of_proceeding_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_method_of_proceeding,raw_observation_period,raw_statistic_basis
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2018_19_3fe15a03,PROPORTION_13745b70,published-value,published-unit,0.1,observed,0.1,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R8C26,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Court action,2018–19(c),Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,19,observed,19,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R8C13,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Court action,2019–20,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2019_20_6d3dcb6c,PROPORTION_13745b70,published-value,published-unit,0.2,observed,0.2,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R8C27,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Court action,2019–20,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,8,observed,8,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R8C14,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Court action,2020–21,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2020_21_d6db3b1d,PROPORTION_13745b70,published-value,published-unit,0.1,observed,0.1,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R8C28,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Court action,2020–21,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,13,observed,13,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R8C15,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Court action,2021–22,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2021_22_dd8903a1,PROPORTION_13745b70,published-value,published-unit,0.1,observed,0.1,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R8C29,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Court action,2021–22,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_COURT_ACTION_7d43f004,2008_09_f695681e,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R25C2,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Non-court action,2008–09,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_COURT_ACTION_7d43f004,2008_09_f695681e,PROPORTION_13745b70,published-value,published-unit,0,observed,0,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R25C16,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Non-court action,2008–09,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_COURT_ACTION_7d43f004,2009_10_d4eb8e50,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R25C3,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Non-court action,2009–10,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_COURT_ACTION_7d43f004,2009_10_d4eb8e50,PROPORTION_13745b70,published-value,published-unit,0,observed,0,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R25C17,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Non-court action,2009–10,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_COURT_ACTION_7d43f004,2010_11_bcb455ae,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R25C4,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Non-court action,2010–11,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_COURT_ACTION_7d43f004,2010_11_bcb455ae,PROPORTION_13745b70,published-value,published-unit,0,observed,0,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R25C18,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Non-court action,2010–11,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_COURT_ACTION_7d43f004,2011_12_dd65d86c,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R25C5,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Non-court action,2011–12,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_COURT_ACTION_7d43f004,2011_12_dd65d86c,PROPORTION_13745b70,published-value,published-unit,0,observed,0,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R25C19,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Non-court action,2011–12,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_COURT_ACTION_7d43f004,2012_13_94552411,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R25C6,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Non-court action,2012–13,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_COURT_ACTION_7d43f004,2012_13_94552411,PROPORTION_13745b70,published-value,published-unit,0,observed,0,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R25C20,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Non-court action,2012–13,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_COURT_ACTION_7d43f004,2013_14_4115b20a,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R25C7,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Non-court action,2013–14,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_COURT_ACTION_7d43f004,2013_14_4115b20a,PROPORTION_13745b70,published-value,published-unit,0,observed,0,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R25C21,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Non-court action,2013–14,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_COURT_ACTION_7d43f004,2014_15_392dc544,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R25C8,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Non-court action,2014–15,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_COURT_ACTION_7d43f004,2014_15_392dc544,PROPORTION_13745b70,published-value,published-unit,0,observed,0,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R25C22,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Non-court action,2014–15,Proportion (%)
