publication_vintage_date,reference_date,principal_offence_id,aggregate_sentence_length_id,court_level_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_aggregate_sentence_length,raw_court_level,raw_jurisdiction
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_2_YEARS_AND_OVER,MAGISTRATES_COURTS,VIC,defendant-count,person,18,observed,18,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R54C6,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,2 years & over,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",Victoria
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_2_YEARS_AND_OVER,MAGISTRATES_COURTS,WA,defendant-count,person,8,observed,8,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R102C6,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,2 years & over,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",Western Australia
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_3_TO_UNDER_6_MONTHS,MAGISTRATES_COURTS,ACT,defendant-count,person,27,observed,27,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R150C3,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,3 to under 6 months,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",Australian Capital Territory
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_3_TO_UNDER_6_MONTHS,MAGISTRATES_COURTS,AUS,defendant-count,person,2202,observed,2202,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R8C3,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,3 to under 6 months,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",Australia
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_3_TO_UNDER_6_MONTHS,MAGISTRATES_COURTS,NSW,defendant-count,person,445,observed,445,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R38C3,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,3 to under 6 months,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",New South Wales
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_3_TO_UNDER_6_MONTHS,MAGISTRATES_COURTS,NT,defendant-count,person,694,observed,694,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R134C3,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,3 to under 6 months,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",Northern Territory
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_3_TO_UNDER_6_MONTHS,MAGISTRATES_COURTS,QLD,defendant-count,person,197,observed,197,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R70C3,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,3 to under 6 months,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",Queensland
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_3_TO_UNDER_6_MONTHS,MAGISTRATES_COURTS,SA,defendant-count,person,176,observed,176,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R86C3,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,3 to under 6 months,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",South Australia
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_3_TO_UNDER_6_MONTHS,MAGISTRATES_COURTS,TAS,defendant-count,person,46,observed,46,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R118C3,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,3 to under 6 months,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",Tasmania
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_3_TO_UNDER_6_MONTHS,MAGISTRATES_COURTS,VIC,defendant-count,person,487,observed,487,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R54C3,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,3 to under 6 months,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",Victoria
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_3_TO_UNDER_6_MONTHS,MAGISTRATES_COURTS,WA,defendant-count,person,139,observed,139,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R102C3,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,3 to under 6 months,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",Western Australia
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_6_TO_UNDER_12_MONTHS,MAGISTRATES_COURTS,ACT,defendant-count,person,15,observed,15,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R150C4,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,6 to under 12 months,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",Australian Capital Territory
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_6_TO_UNDER_12_MONTHS,MAGISTRATES_COURTS,AUS,defendant-count,person,3223,observed,3223,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R8C4,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,6 to under 12 months,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",Australia
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_6_TO_UNDER_12_MONTHS,MAGISTRATES_COURTS,NSW,defendant-count,person,1177,observed,1177,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R38C4,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,6 to under 12 months,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",New South Wales
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_6_TO_UNDER_12_MONTHS,MAGISTRATES_COURTS,NT,defendant-count,person,498,observed,498,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R134C4,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,6 to under 12 months,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",Northern Territory
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_6_TO_UNDER_12_MONTHS,MAGISTRATES_COURTS,QLD,defendant-count,person,704,observed,704,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R70C4,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,6 to under 12 months,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",Queensland
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_6_TO_UNDER_12_MONTHS,MAGISTRATES_COURTS,SA,defendant-count,person,113,observed,113,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R86C4,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,6 to under 12 months,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",South Australia
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_6_TO_UNDER_12_MONTHS,MAGISTRATES_COURTS,TAS,defendant-count,person,52,observed,52,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R118C4,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,6 to under 12 months,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",Tasmania
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_6_TO_UNDER_12_MONTHS,MAGISTRATES_COURTS,VIC,defendant-count,person,289,observed,289,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R54C4,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,6 to under 12 months,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",Victoria
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_6_TO_UNDER_12_MONTHS,MAGISTRATES_COURTS,WA,defendant-count,person,380,observed,380,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 68,R102C4,sha256:e15132b976b696acfc6bc987396540fb09cc3c0b89b93b216a571e86343e81df,criminal-courts-australia,sha256:1752ef0134ea5a9c6dc19020f7fdf48327979431bf9df4100138dc023a225107,tidy.table-family-acceptance/v1,sha256:d6622995141f69305e37ab746af60c78302dc8be32a07dd54d21f0deb9a08245,sha256:a202180eee8919fa84510a670e91e25804354326e6fe68739b5192549f88a7ac,sha256:221cdfb40855ed396e0bc2a5acdcab3f935ddec1cd04e8970ca7783fe4baa2f3,human-authored/deterministic-map-v1,replay:sha256:2e7057b130f55838b976fa8e14f9a6c7f9355db64c65f41111d4bc4bcae4cfdb,02 Acts intended to cause injury,6 to under 12 months,"Table 68 Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2021–22",Western Australia
