publication_vintage_date,reference_date,principal_offence_id,observation_period_id,sex_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_observation_period,raw_sex,raw_statistic_basis
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2009_10_d4eb8e50,PERSONS_4d6dccab,NUMBER_a081e07b,published-value,published-unit,2806,observed,2806,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R53C3,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2009–10,Persons(i),Number
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2009_10_d4eb8e50,PERSONS_4d6dccab,OFFENDER_RATE_bf190e83,published-value,published-unit,45.3,observed,45.3,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R53C17,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2009–10,Persons(i),Offender rate(a)
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2010_11_bcb455ae,FEMALES_29864773,NUMBER_a081e07b,published-value,published-unit,851,observed,851,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R35C4,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2010–11,Females,Number
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2010_11_bcb455ae,FEMALES_29864773,OFFENDER_RATE_bf190e83,published-value,published-unit,26.9,observed,26.9,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R35C18,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2010–11,Females,Offender rate(a)
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2010_11_bcb455ae,MALES_66d5f994,NUMBER_a081e07b,published-value,published-unit,1633,observed,1633,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R17C4,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2010–11,Males,Number
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2010_11_bcb455ae,MALES_66d5f994,OFFENDER_RATE_bf190e83,published-value,published-unit,52.8,observed,52.8,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R17C18,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2010–11,Males,Offender rate(a)
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2010_11_bcb455ae,PERSONS_4d6dccab,NUMBER_a081e07b,published-value,published-unit,2482,observed,2482,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R53C4,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2010–11,Persons(i),Number
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2010_11_bcb455ae,PERSONS_4d6dccab,OFFENDER_RATE_bf190e83,published-value,published-unit,39.6,observed,39.6,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R53C18,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2010–11,Persons(i),Offender rate(a)
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2011_12_dd65d86c,FEMALES_29864773,NUMBER_a081e07b,published-value,published-unit,870,observed,870,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R35C5,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2011–12,Females,Number
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2011_12_dd65d86c,FEMALES_29864773,OFFENDER_RATE_bf190e83,published-value,published-unit,27.2,observed,27.2,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R35C19,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2011–12,Females,Offender rate(a)
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2011_12_dd65d86c,MALES_66d5f994,NUMBER_a081e07b,published-value,published-unit,1702,observed,1702,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R17C5,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2011–12,Males,Number
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2011_12_dd65d86c,MALES_66d5f994,OFFENDER_RATE_bf190e83,published-value,published-unit,54.4,observed,54.4,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R17C19,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2011–12,Males,Offender rate(a)
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2011_12_dd65d86c,PERSONS_4d6dccab,NUMBER_a081e07b,published-value,published-unit,2572,observed,2572,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R53C5,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2011–12,Persons(i),Number
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2011_12_dd65d86c,PERSONS_4d6dccab,OFFENDER_RATE_bf190e83,published-value,published-unit,40.6,observed,40.6,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R53C19,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2011–12,Persons(i),Offender rate(a)
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2012_13_94552411,FEMALES_29864773,NUMBER_a081e07b,published-value,published-unit,1029,observed,1029,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R35C6,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2012–13,Females,Number
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2012_13_94552411,FEMALES_29864773,OFFENDER_RATE_bf190e83,published-value,published-unit,31.7,observed,31.7,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R35C20,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2012–13,Females,Offender rate(a)
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2012_13_94552411,MALES_66d5f994,NUMBER_a081e07b,published-value,published-unit,2336,observed,2336,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R17C6,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2012–13,Males,Number
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2012_13_94552411,MALES_66d5f994,OFFENDER_RATE_bf190e83,published-value,published-unit,73.8,observed,73.8,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R17C20,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2012–13,Males,Offender rate(a)
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2012_13_94552411,PERSONS_4d6dccab,NUMBER_a081e07b,published-value,published-unit,3365,observed,3365,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R53C6,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2012–13,Persons(i),Number
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2012_13_94552411,PERSONS_4d6dccab,OFFENDER_RATE_bf190e83,published-value,published-unit,52.5,observed,52.5,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R53C20,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2012–13,Persons(i),Offender rate(a)
2022-06-30,2022-06-30,09_FRAUD_DECEPTION_82cf4169,2013_14_4115b20a,FEMALES_29864773,NUMBER_a081e07b,published-value,published-unit,1235,observed,1235,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R35C7,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,09 Fraud/deception,2013–14,Females,Number
