publication_vintage_date,reference_date,indigenous_status_id,rate_basis_id,observation_period_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_indigenous_status,raw_rate_basis,raw_observation_period,raw_jurisdiction
2022-06-30,2015-06-30,RATE_RATIO,CRUDE,2015-06-30,NSW,indigenous-to-non-indigenous-rate-ratio,ratio,6.6,observed,6.6,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R10C6,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Crude,2014–15,New South Wales
2022-06-30,2015-06-30,RATE_RATIO,CRUDE,2015-06-30,NT,indigenous-to-non-indigenous-rate-ratio,ratio,10.3,observed,10.3,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R46C6,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Crude,2014–15,Northern Territory
2022-06-30,2015-06-30,RATE_RATIO,CRUDE,2015-06-30,QLD,indigenous-to-non-indigenous-rate-ratio,ratio,7.3,observed,7.3,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R19C6,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Crude,2014–15,Queensland
2022-06-30,2015-06-30,RATE_RATIO,CRUDE,2015-06-30,SA,indigenous-to-non-indigenous-rate-ratio,ratio,11.3,observed,11.3,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R28C6,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Crude,2014–15,South Australia
2022-06-30,2016-06-30,INDIGENOUS,AGE_STANDARDISED,2016-06-30,NSW,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,5975.8,observed,5975.8,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R12C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Aboriginal and Torres Strait Islander,Age Standardised,2015–16,New South Wales
2022-06-30,2016-06-30,INDIGENOUS,AGE_STANDARDISED,2016-06-30,NT,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,8912,observed,8912,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R48C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Aboriginal and Torres Strait Islander,Age Standardised,2015–16,Northern Territory
2022-06-30,2016-06-30,INDIGENOUS,AGE_STANDARDISED,2016-06-30,QLD,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,12682.8,observed,12682.8,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R21C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Aboriginal and Torres Strait Islander,Age Standardised,2015–16,Queensland
2022-06-30,2016-06-30,INDIGENOUS,AGE_STANDARDISED,2016-06-30,SA,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,13130.7,observed,13130.7,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R30C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Aboriginal and Torres Strait Islander,Age Standardised,2015–16,South Australia
2022-06-30,2016-06-30,INDIGENOUS,CRUDE,2016-06-30,NSW,crude-defendant-rate,per-100000-persons-aged-10-plus,6519.6,observed,6519.6,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R8C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Aboriginal and Torres Strait Islander,Crude,2015–16,New South Wales
2022-06-30,2016-06-30,INDIGENOUS,CRUDE,2016-06-30,NT,crude-defendant-rate,per-100000-persons-aged-10-plus,10304.8,observed,10304.8,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R44C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Aboriginal and Torres Strait Islander,Crude,2015–16,Northern Territory
2022-06-30,2016-06-30,INDIGENOUS,CRUDE,2016-06-30,QLD,crude-defendant-rate,per-100000-persons-aged-10-plus,14137.1,observed,14137.1,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R17C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Aboriginal and Torres Strait Islander,Crude,2015–16,Queensland
2022-06-30,2016-06-30,INDIGENOUS,CRUDE,2016-06-30,SA,crude-defendant-rate,per-100000-persons-aged-10-plus,13888.8,observed,13888.8,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R26C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Aboriginal and Torres Strait Islander,Crude,2015–16,South Australia
2022-06-30,2016-06-30,NON_INDIGENOUS,AGE_STANDARDISED,2016-06-30,NSW,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,1012.4,observed,1012.4,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R13C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Non-Indigenous,Age Standardised,2015–16,New South Wales
2022-06-30,2016-06-30,NON_INDIGENOUS,AGE_STANDARDISED,2016-06-30,NT,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,929.1,observed,929.1,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R49C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Non-Indigenous,Age Standardised,2015–16,Northern Territory
2022-06-30,2016-06-30,NON_INDIGENOUS,AGE_STANDARDISED,2016-06-30,QLD,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,2034.6,observed,2034.6,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R22C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Non-Indigenous,Age Standardised,2015–16,Queensland
2022-06-30,2016-06-30,NON_INDIGENOUS,AGE_STANDARDISED,2016-06-30,SA,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,1344.3,observed,1344.3,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R31C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Non-Indigenous,Age Standardised,2015–16,South Australia
2022-06-30,2016-06-30,NON_INDIGENOUS,CRUDE,2016-06-30,NSW,crude-defendant-rate,per-100000-persons-aged-10-plus,953.5,observed,953.5,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R9C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Non-Indigenous,Crude,2015–16,New South Wales
2022-06-30,2016-06-30,NON_INDIGENOUS,CRUDE,2016-06-30,NT,crude-defendant-rate,per-100000-persons-aged-10-plus,989.6,observed,989.6,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R45C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Non-Indigenous,Crude,2015–16,Northern Territory
2022-06-30,2016-06-30,NON_INDIGENOUS,CRUDE,2016-06-30,QLD,crude-defendant-rate,per-100000-persons-aged-10-plus,1928,observed,1928,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R18C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Non-Indigenous,Crude,2015–16,Queensland
2022-06-30,2016-06-30,NON_INDIGENOUS,CRUDE,2016-06-30,SA,crude-defendant-rate,per-100000-persons-aged-10-plus,1208.8,observed,1208.8,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R27C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Non-Indigenous,Crude,2015–16,South Australia
2022-06-30,2016-06-30,RATE_RATIO,AGE_STANDARDISED,2016-06-30,NSW,indigenous-to-non-indigenous-rate-ratio,ratio,5.9,observed,5.9,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R14C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Age Standardised,2015–16,New South Wales
2022-06-30,2016-06-30,RATE_RATIO,AGE_STANDARDISED,2016-06-30,NT,indigenous-to-non-indigenous-rate-ratio,ratio,9.6,observed,9.6,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R50C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Age Standardised,2015–16,Northern Territory
2022-06-30,2016-06-30,RATE_RATIO,AGE_STANDARDISED,2016-06-30,QLD,indigenous-to-non-indigenous-rate-ratio,ratio,6.2,observed,6.2,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R23C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Age Standardised,2015–16,Queensland
2022-06-30,2016-06-30,RATE_RATIO,AGE_STANDARDISED,2016-06-30,SA,indigenous-to-non-indigenous-rate-ratio,ratio,9.8,observed,9.8,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R32C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Age Standardised,2015–16,South Australia
2022-06-30,2016-06-30,RATE_RATIO,CRUDE,2016-06-30,NSW,indigenous-to-non-indigenous-rate-ratio,ratio,6.8,observed,6.8,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R10C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Crude,2015–16,New South Wales
2022-06-30,2016-06-30,RATE_RATIO,CRUDE,2016-06-30,NT,indigenous-to-non-indigenous-rate-ratio,ratio,10.4,observed,10.4,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R46C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Crude,2015–16,Northern Territory
2022-06-30,2016-06-30,RATE_RATIO,CRUDE,2016-06-30,QLD,indigenous-to-non-indigenous-rate-ratio,ratio,7.3,observed,7.3,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R19C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Crude,2015–16,Queensland
2022-06-30,2016-06-30,RATE_RATIO,CRUDE,2016-06-30,SA,indigenous-to-non-indigenous-rate-ratio,ratio,11.5,observed,11.5,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R28C7,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Crude,2015–16,South Australia
