publication_vintage_date,reference_date,characteristic_category_id,observation_period_id,jurisdiction_id,indigenous_status_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_observation_period,raw_jurisdiction,raw_indigenous_status
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,ACT,INDIGENOUS,defendant-count,person,,not_available,na,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R93C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,Australian Capital Territory(g),Aboriginal and Torres Strait Islander
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,ACT,NON_INDIGENOUS_AND_NOT_STATED,defendant-count,person,,not_available,na,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R97C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,Australian Capital Territory(g),Non-Indigenous and not stated(i)
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,ACT,TOTAL,defendant-count,person,,not_available,na,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R101C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,Australian Capital Territory(g),Total
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,NSW,INDIGENOUS,defendant-count,person,1432,observed,1432,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R8C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,New South Wales(a),Aboriginal and Torres Strait Islander
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,NSW,NON_INDIGENOUS,defendant-count,person,2478,observed,2478,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R12C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,New South Wales(a),Non-Indigenous
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,NSW,NOT_STATED,defendant-count,person,312,observed,312,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R16C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,New South Wales(a),Not stated
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,NSW,TOTAL,defendant-count,person,4220,observed,4220,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R20C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,New South Wales(a),Total
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,NT,INDIGENOUS,defendant-count,person,396,observed,396,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R76C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,Northern Territory(e)(f),Aboriginal and Torres Strait Islander
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,NT,NON_INDIGENOUS,defendant-count,person,27,observed,27,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R80C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,Northern Territory(e)(f),Non-Indigenous
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,NT,NOT_STATED,defendant-count,person,3,observed,3,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R84C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,Northern Territory(e)(f),Not stated
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,NT,TOTAL,defendant-count,person,423,observed,423,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R88C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,Northern Territory(e)(f),Total
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,QLD,INDIGENOUS,defendant-count,person,2411,observed,2411,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R25C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,Queensland,Aboriginal and Torres Strait Islander
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,QLD,NON_INDIGENOUS,defendant-count,person,2955,observed,2955,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R29C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,Queensland,Non-Indigenous
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,QLD,NOT_STATED,defendant-count,person,39,observed,39,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R33C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,Queensland,Not stated
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,QLD,TOTAL,defendant-count,person,5410,observed,5410,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R37C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,Queensland,Total
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,SA,INDIGENOUS,defendant-count,person,322,observed,322,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R42C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,South Australia(b)(c),Aboriginal and Torres Strait Islander
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,SA,NON_INDIGENOUS,defendant-count,person,434,observed,434,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R46C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,South Australia(b)(c),Non-Indigenous
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,SA,NOT_STATED,defendant-count,person,104,observed,104,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R50C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,South Australia(b)(c),Not stated
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,SA,TOTAL,defendant-count,person,855,observed,855,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R54C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,South Australia(b)(c),Total
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,TAS,INDIGENOUS,defendant-count,person,,not_available,na,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R59C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,Tasmania(d),Aboriginal and Torres Strait Islander
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,TAS,NON_INDIGENOUS,defendant-count,person,,not_available,na,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R63C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,Tasmania(d),Non-Indigenous
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,TAS,NOT_STATED,defendant-count,person,,not_available,na,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R67C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,Tasmania(d),Not stated
2024-06-30,2020-06-30,CHAR_14_17_YEARS,2020-06-30,TAS,TOTAL,defendant-count,person,,not_available,na,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R71C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Aged 14 to 17,2019–20,Tasmania(d),Total
2024-06-30,2020-06-30,CHAR_TOTAL_YOUTH_DEFENDANTS,2020-06-30,ACT,INDIGENOUS,defendant-count,person,,not_available,na,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R94C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Total youth defendants,2019–20,Australian Capital Territory(g),Aboriginal and Torres Strait Islander
2024-06-30,2020-06-30,CHAR_TOTAL_YOUTH_DEFENDANTS,2020-06-30,ACT,NON_INDIGENOUS_AND_NOT_STATED,defendant-count,person,,not_available,na,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R98C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Total youth defendants,2019–20,Australian Capital Territory(g),Non-Indigenous and not stated(i)
2024-06-30,2020-06-30,CHAR_TOTAL_YOUTH_DEFENDANTS,2020-06-30,ACT,TOTAL,defendant-count,person,,not_available,na,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R102C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Total youth defendants,2019–20,Australian Capital Territory(g),Total
2024-06-30,2020-06-30,CHAR_TOTAL_YOUTH_DEFENDANTS,2020-06-30,NSW,INDIGENOUS,defendant-count,person,1579,observed,1579,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R9C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Total youth defendants,2019–20,New South Wales(a),Aboriginal and Torres Strait Islander
2024-06-30,2020-06-30,CHAR_TOTAL_YOUTH_DEFENDANTS,2020-06-30,NSW,NON_INDIGENOUS,defendant-count,person,2623,observed,2623,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 86,R13C9,sha256:5258f9c9c93b26edeea91ae0b363b95769ebeea0e970df77dba0e5d5620bff63,criminal-courts-australia,sha256:60e9011148c29626bd00dabf635a87aa3346d299c3e5ee962eeb2a8b2a1a891d,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:cd6c040689bbe7322a6bcc6a561a6851a7f29ef6ebf9e687b77c9260f30e0b17,sha256:a6af85f7437ab114d545fa1c6d002c7c46da144c0848ea840636fb72a477c72d,human-authored/deterministic-map-v1,replay:sha256:700c98bc169bfb53a7f4863f18aba3546b0a6cb6a70f222f798b50d253468a0d,Total youth defendants,2019–20,New South Wales(a),Non-Indigenous
