reference_date,observation_period_id,most_serious_offence_or_charge_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_observation_period,raw_most_serious_offence_or_charge,raw_statistic_basis
2025-06-30,2017_46e67c52,06_ROBBERY_EXTORTION_4b18f837,NUMBER_a081e07b,published-value,published-unit,3086,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R12C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,06 Robbery/extortion,Number
2025-06-30,2017_46e67c52,06_ROBBERY_EXTORTION_4b18f837,PROPORTION_13745b70,published-value,published-unit,7.5,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R30C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,06 Robbery/extortion,Proportion (%)
2025-06-30,2017_46e67c52,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,NUMBER_a081e07b,published-value,published-unit,4302,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R13C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,07 Unlawful entry with intent,Number
2025-06-30,2017_46e67c52,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PROPORTION_13745b70,published-value,published-unit,10.4,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R31C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,07 Unlawful entry with intent,Proportion (%)
2025-06-30,2017_46e67c52,08_THEFT_eba67dd5,NUMBER_a081e07b,published-value,published-unit,1605,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R14C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,08 Theft,Number
2025-06-30,2017_46e67c52,08_THEFT_eba67dd5,PROPORTION_13745b70,published-value,published-unit,3.9,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R32C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,08 Theft,Proportion (%)
2025-06-30,2017_46e67c52,09_FRAUD_DECEPTION_82cf4169,NUMBER_a081e07b,published-value,published-unit,978,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R15C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,09 Fraud/deception,Number
2025-06-30,2017_46e67c52,09_FRAUD_DECEPTION_82cf4169,PROPORTION_13745b70,published-value,published-unit,2.4,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R33C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,09 Fraud/deception,Proportion (%)
2025-06-30,2017_46e67c52,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,NUMBER_a081e07b,published-value,published-unit,6155,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R16C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,10 Illicit drug offences,Number
2025-06-30,2017_46e67c52,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,PROPORTION_13745b70,published-value,published-unit,14.9,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R34C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,10 Illicit drug offences,Proportion (%)
2025-06-30,2017_46e67c52,11_WEAPONS_EXPLOSIVES_70c89162,NUMBER_a081e07b,published-value,published-unit,613,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R17C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,11 Weapons/explosives,Number
2025-06-30,2017_46e67c52,11_WEAPONS_EXPLOSIVES_70c89162,PROPORTION_13745b70,published-value,published-unit,1.5,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R35C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,11 Weapons/explosives,Proportion (%)
2025-06-30,2017_46e67c52,12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION_3892e97e,NUMBER_a081e07b,published-value,published-unit,503,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R18C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,12 Property damage and environmental pollution,Number
2025-06-30,2017_46e67c52,12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION_3892e97e,PROPORTION_13745b70,published-value,published-unit,1.2,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R36C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,12 Property damage and environmental pollution,Proportion (%)
2025-06-30,2017_46e67c52,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,NUMBER_a081e07b,published-value,published-unit,226,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R19C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,13 Public order offences,Number
2025-06-30,2017_46e67c52,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,PROPORTION_13745b70,published-value,published-unit,0.5,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R37C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,13 Public order offences,Proportion (%)
2025-06-30,2017_46e67c52,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,NUMBER_a081e07b,published-value,published-unit,778,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R20C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,14 Traffic and vehicle regulatory offences,Number
2025-06-30,2017_46e67c52,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,PROPORTION_13745b70,published-value,published-unit,1.9,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R38C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,14 Traffic and vehicle regulatory offences,Proportion (%)
2025-06-30,2017_46e67c52,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,NUMBER_a081e07b,published-value,published-unit,3318,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R21C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,15 Offences against justice,Number
2025-06-30,2017_46e67c52,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,PROPORTION_13745b70,published-value,published-unit,8.1,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R39C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,15 Offences against justice,Proportion (%)
2025-06-30,2017_46e67c52,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,NUMBER_a081e07b,published-value,published-unit,91,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R22C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,16 Miscellaneous offences,Number
2025-06-30,2017_46e67c52,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,PROPORTION_13745b70,published-value,published-unit,0.2,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R40C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,16 Miscellaneous offences,Proportion (%)
2025-06-30,2017_46e67c52,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,41202,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R23C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,Total (e),Number
2025-06-30,2017_46e67c52,TOTAL_ab2882c8,PROPORTION_13745b70,published-value,published-unit,100,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R41C3,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2017,Total (e),Proportion (%)
2025-06-30,2018_152e69cf,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NUMBER_a081e07b,published-value,published-unit,3168,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R7C4,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2018,01 Homicide and related offences,Number
2025-06-30,2018_152e69cf,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,PROPORTION_13745b70,published-value,published-unit,7.4,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R25C4,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2018,01 Homicide and related offences,Proportion (%)
2025-06-30,2018_152e69cf,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,NUMBER_a081e07b,published-value,published-unit,9659,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R8C4,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2018,02 Acts intended to cause injury,Number
2025-06-30,2018_152e69cf,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,PROPORTION_13745b70,published-value,published-unit,22.5,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 5,R26C4,sha256:4dcb5caee2a4320fa8c67a9803aa042201e5f3925a2f7eb4ce16b64b0eb76959,prisoners-in-australia,sha256:2b39c43650a2efe3a1ffa9d2209772e89bc32cc1ded8c271e073cd4a8e395d7b,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e18270b8573aad3558d876dfbb0bf7027cb15171974b9668b3a706a77f1ff0ac,sha256:f2ea53f956102833985ce4659624df8431c9a72e26ecd98debd783818b1cf20e,human-authored/deterministic-geometry-v1,replay:sha256:4c6de63086781d0986df974abe6c9ab495da3173e8b6c9a98dc74e1ac62d2599,2018,02 Acts intended to cause injury,Proportion (%)
