reference_date,most_serious_offence_or_charge_id,statistic_basis_id,characteristic_group_id,characteristic_category_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_most_serious_offence_or_charge,raw_statistic_basis,raw_characteristic_group,raw_characteristic_category
2024-06-30,ANZSOC_07,PROPORTION,LEGAL_STATUS,UNSENTENCED,prisoner-proportion,percent,32,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R38C8,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,07 Unlawful entry with intent,Proportion (%),Legal status,Unsentenced
2024-06-30,ANZSOC_07,PROPORTION,PRIOR_IMPRISONMENT_STATUS,NO_PRIOR_IMPRISONMENT,prisoner-proportion,percent,20.8,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R42C8,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,07 Unlawful entry with intent,Proportion (%),Prior imprisonment status,No prior imprisonment
2024-06-30,ANZSOC_07,PROPORTION,PRIOR_IMPRISONMENT_STATUS,PRIOR_IMPRISONMENT,prisoner-proportion,percent,79.2,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R41C8,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,07 Unlawful entry with intent,Proportion (%),Prior imprisonment status,Prior imprisonment
2024-06-30,ANZSOC_07,PROPORTION,SEX,FEMALE,prisoner-proportion,percent,8.7,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R31C8,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,07 Unlawful entry with intent,Proportion (%),Sex,Females
2024-06-30,ANZSOC_07,PROPORTION,SEX,MALE,prisoner-proportion,percent,91.3,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R30C8,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,07 Unlawful entry with intent,Proportion (%),Sex,Males
2024-06-30,ANZSOC_07,PROPORTION,TOTAL,TOTAL_PRISONERS,prisoner-proportion,percent,100,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R43C8,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,07 Unlawful entry with intent,Proportion (%),Total prisoners,Total prisoners
2024-06-30,ANZSOC_08,NUMBER,INDIGENOUS_STATUS,INDIGENOUS,prisoner-count,person,514,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R12C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Number,Indigenous status,Aboriginal and Torres Strait Islander
2024-06-30,ANZSOC_08,NUMBER,INDIGENOUS_STATUS,NON_INDIGENOUS,prisoner-count,person,1000,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R13C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Number,Indigenous status,Non-Indigenous
2024-06-30,ANZSOC_08,NUMBER,INDIGENOUS_STATUS,UNKNOWN,prisoner-count,person,6,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R14C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Number,Indigenous status,Unknown
2024-06-30,ANZSOC_08,NUMBER,LEGAL_STATUS,SENTENCED,prisoner-count,person,826,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R16C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Number,Legal status,Sentenced
2024-06-30,ANZSOC_08,NUMBER,LEGAL_STATUS,UNSENTENCED,prisoner-count,person,696,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R17C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Number,Legal status,Unsentenced
2024-06-30,ANZSOC_08,NUMBER,MEDIAN_AGE,FEMALE,median-age,year,35.8,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R24C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Number,Median age (years),Females
2024-06-30,ANZSOC_08,NUMBER,MEDIAN_AGE,INDIGENOUS,median-age,year,32.9,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R25C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Number,Median age (years),Aboriginal and Torres Strait Islander
2024-06-30,ANZSOC_08,NUMBER,MEDIAN_AGE,MALE,median-age,year,34.6,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R23C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Number,Median age (years),Males
2024-06-30,ANZSOC_08,NUMBER,MEDIAN_AGE,NON_INDIGENOUS,median-age,year,35.5,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R26C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Number,Median age (years),Non-Indigenous
2024-06-30,ANZSOC_08,NUMBER,MEDIAN_AGE,PERSONS,median-age,year,34.7,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R27C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Number,Median age (years),Persons
2024-06-30,ANZSOC_08,NUMBER,PRIOR_IMPRISONMENT_STATUS,NO_PRIOR_IMPRISONMENT,prisoner-count,person,383,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R21C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Number,Prior imprisonment status,No prior imprisonment
2024-06-30,ANZSOC_08,NUMBER,PRIOR_IMPRISONMENT_STATUS,PRIOR_IMPRISONMENT,prisoner-count,person,1140,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R20C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Number,Prior imprisonment status,Prior imprisonment
2024-06-30,ANZSOC_08,NUMBER,SEX,FEMALE,prisoner-count,person,225,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R10C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Number,Sex,Females
2024-06-30,ANZSOC_08,NUMBER,SEX,MALE,prisoner-count,person,1302,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R9C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Number,Sex,Males
2024-06-30,ANZSOC_08,NUMBER,TOTAL,TOTAL_PRISONERS,prisoner-count,person,1519,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R7C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Number,Total prisoners,Total prisoners
2024-06-30,ANZSOC_08,PROPORTION,INDIGENOUS_STATUS,INDIGENOUS,prisoner-proportion,percent,33.8,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R33C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Proportion (%),Indigenous status,Aboriginal and Torres Strait Islander
2024-06-30,ANZSOC_08,PROPORTION,INDIGENOUS_STATUS,NON_INDIGENOUS,prisoner-proportion,percent,65.8,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R34C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Proportion (%),Indigenous status,Non-Indigenous
2024-06-30,ANZSOC_08,PROPORTION,INDIGENOUS_STATUS,UNKNOWN,prisoner-proportion,percent,0.4,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R35C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Proportion (%),Indigenous status,Unknown
2024-06-30,ANZSOC_08,PROPORTION,LEGAL_STATUS,SENTENCED,prisoner-proportion,percent,54.4,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R37C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Proportion (%),Legal status,Sentenced
2024-06-30,ANZSOC_08,PROPORTION,LEGAL_STATUS,UNSENTENCED,prisoner-proportion,percent,45.8,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R38C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Proportion (%),Legal status,Unsentenced
2024-06-30,ANZSOC_08,PROPORTION,PRIOR_IMPRISONMENT_STATUS,NO_PRIOR_IMPRISONMENT,prisoner-proportion,percent,25.2,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R42C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Proportion (%),Prior imprisonment status,No prior imprisonment
2024-06-30,ANZSOC_08,PROPORTION,PRIOR_IMPRISONMENT_STATUS,PRIOR_IMPRISONMENT,prisoner-proportion,percent,75,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 1,R41C9,sha256:af5a6cb6a8eddac57c7c1c3755a3ed290d6fb4fdd96fbe9b83ed12a0c77d98ca,prisoners-in-australia,sha256:66edab6205189e58e125cb4388ce57aaec8a1f1df84ffdea671265e451296eb9,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:5221da8f5c1b3bdde62ab47fa1c639f39fdc3656f55cc44aa6486b559e0f3b91,sha256:de0290eba5a0b45cd202d0674ec31bb09d1b79a7d385c07c2eeb4cfbcc8e5e18,human-authored/deterministic-geometry-v1,replay:sha256:d76d06faed0f02f2ac78c853bae7b0b8675fb76d9bc5be15ca30c8406ad6d1e1,08 Theft,Proportion (%),Prior imprisonment status,Prior imprisonment
