publication_vintage_date,reference_date,principal_offence_id,characteristic_category_id,sex_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_characteristic_category,raw_sex
2023-06-30,2023-06-30,ANZSOC_2011_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,CHAR_12_YEARS,PERSONS,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R10C19,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,03 Sexual assault and related offences,12 years,Persons
2023-06-30,2023-06-30,ANZSOC_2011_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,CHAR_13_YEARS,FEMALES,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R10C12,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,03 Sexual assault and related offences,13 years,Females
2023-06-30,2023-06-30,ANZSOC_2011_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,CHAR_13_YEARS,MALES,defendant-count,person,6,observed,6,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R10C4,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,03 Sexual assault and related offences,13 years,Males
2023-06-30,2023-06-30,ANZSOC_2011_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,CHAR_13_YEARS,PERSONS,defendant-count,person,6,observed,6,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R10C20,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,03 Sexual assault and related offences,13 years,Persons
2023-06-30,2023-06-30,ANZSOC_2011_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,CHAR_14_YEARS,FEMALES,defendant-count,person,3,observed,3,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R10C13,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,03 Sexual assault and related offences,14 years,Females
2023-06-30,2023-06-30,ANZSOC_2011_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,CHAR_14_YEARS,MALES,defendant-count,person,22,observed,22,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R10C5,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,03 Sexual assault and related offences,14 years,Males
2023-06-30,2023-06-30,ANZSOC_2011_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,CHAR_14_YEARS,PERSONS,defendant-count,person,26,observed,26,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R10C21,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,03 Sexual assault and related offences,14 years,Persons
2023-06-30,2023-06-30,ANZSOC_2011_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,CHAR_15_YEARS,FEMALES,defendant-count,person,4,observed,4,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R10C14,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,03 Sexual assault and related offences,15 years,Females
2023-06-30,2023-06-30,ANZSOC_2011_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,CHAR_15_YEARS,MALES,defendant-count,person,60,observed,60,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R10C6,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,03 Sexual assault and related offences,15 years,Males
2023-06-30,2023-06-30,ANZSOC_2011_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,CHAR_15_YEARS,PERSONS,defendant-count,person,64,observed,64,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R10C22,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,03 Sexual assault and related offences,15 years,Persons
2023-06-30,2023-06-30,ANZSOC_2011_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,CHAR_16_YEARS,FEMALES,defendant-count,person,5,observed,5,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R10C15,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,03 Sexual assault and related offences,16 years,Females
2023-06-30,2023-06-30,ANZSOC_2011_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,CHAR_16_YEARS,MALES,defendant-count,person,91,observed,91,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R10C7,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,03 Sexual assault and related offences,16 years,Males
2023-06-30,2023-06-30,ANZSOC_2011_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,CHAR_16_YEARS,PERSONS,defendant-count,person,103,observed,103,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R10C23,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,03 Sexual assault and related offences,16 years,Persons
2023-06-30,2023-06-30,ANZSOC_2011_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,CHAR_17_YEARS,FEMALES,defendant-count,person,5,observed,5,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R10C16,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,03 Sexual assault and related offences,17 years,Females
2023-06-30,2023-06-30,ANZSOC_2011_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,CHAR_17_YEARS,MALES,defendant-count,person,132,observed,132,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R10C8,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,03 Sexual assault and related offences,17 years,Males
2023-06-30,2023-06-30,ANZSOC_2011_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,CHAR_17_YEARS,PERSONS,defendant-count,person,138,observed,138,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R10C24,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,03 Sexual assault and related offences,17 years,Persons
2023-06-30,2023-06-30,ANZSOC_2011_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,CHAR_TOTAL,FEMALES,defendant-count,person,22,observed,22,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R10C17,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,03 Sexual assault and related offences,Total,Females
2023-06-30,2023-06-30,ANZSOC_2011_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,CHAR_TOTAL,MALES,defendant-count,person,322,observed,322,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R10C9,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,03 Sexual assault and related offences,Total,Males
2023-06-30,2023-06-30,ANZSOC_2011_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,CHAR_TOTAL,PERSONS,defendant-count,person,341,observed,341,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R10C25,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,03 Sexual assault and related offences,Total,Persons
2023-06-30,2023-06-30,ANZSOC_2011_04_DANGEROUS_NEGLIGENT_ACTS,CHAR_10_11_YEARS,FEMALES,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R11C10,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,04 Dangerous/negligent acts,10–11 years,Females
2023-06-30,2023-06-30,ANZSOC_2011_04_DANGEROUS_NEGLIGENT_ACTS,CHAR_10_11_YEARS,MALES,defendant-count,person,6,observed,6,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R11C2,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,04 Dangerous/negligent acts,10–11 years,Males
2023-06-30,2023-06-30,ANZSOC_2011_04_DANGEROUS_NEGLIGENT_ACTS,CHAR_10_11_YEARS,PERSONS,defendant-count,person,6,observed,6,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R11C18,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,04 Dangerous/negligent acts,10–11 years,Persons
2023-06-30,2023-06-30,ANZSOC_2011_04_DANGEROUS_NEGLIGENT_ACTS,CHAR_12_YEARS,FEMALES,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R11C11,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,04 Dangerous/negligent acts,12 years,Females
2023-06-30,2023-06-30,ANZSOC_2011_04_DANGEROUS_NEGLIGENT_ACTS,CHAR_12_YEARS,MALES,defendant-count,person,13,observed,13,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R11C3,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,04 Dangerous/negligent acts,12 years,Males
2023-06-30,2023-06-30,ANZSOC_2011_04_DANGEROUS_NEGLIGENT_ACTS,CHAR_12_YEARS,PERSONS,defendant-count,person,16,observed,16,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R11C19,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,04 Dangerous/negligent acts,12 years,Persons
2023-06-30,2023-06-30,ANZSOC_2011_04_DANGEROUS_NEGLIGENT_ACTS,CHAR_13_YEARS,FEMALES,defendant-count,person,8,observed,8,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R11C12,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,04 Dangerous/negligent acts,13 years,Females
2023-06-30,2023-06-30,ANZSOC_2011_04_DANGEROUS_NEGLIGENT_ACTS,CHAR_13_YEARS,MALES,defendant-count,person,35,observed,35,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R11C4,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,04 Dangerous/negligent acts,13 years,Males
2023-06-30,2023-06-30,ANZSOC_2011_04_DANGEROUS_NEGLIGENT_ACTS,CHAR_13_YEARS,PERSONS,defendant-count,person,45,observed,45,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 75,R11C20,sha256:f1ab3ef3d16d7f2672545114a88041f76c35a61a2ca9a7f78ba16516c688a4e8,criminal-courts-australia,sha256:03cf017ca6ef58b958bcea9fdfe90c09e1708311ff3a9430cf925c8514c64ed6,tidy.table-family-acceptance/v1,sha256:b7b49f47acc881a66b6261dbf3d600ba8f3a5a6207d34c0be3e300fbb4530510,sha256:2fa5876baafdf799bd190313c16e621a5aca282125731aa67affffa756523a8a,sha256:08d52726b6322a366860f7c2203e9598f6b7c79d09591ca6480e08ea0aa588ba,human-authored/deterministic-map-v1,replay:sha256:708a58255b8c1945d49dbc05783b8fd4cf5faaf99d84d4e6b89701eea2d5abce,04 Dangerous/negligent acts,13 years,Persons
