publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,observation_period_id,court_level_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_observation_period,raw_court_level,raw_jurisdiction,raw_classification_context
2022-06-30,2011-06-30,CHAR_02_ACTS_INTENDED_TO_CAUSE_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,HIGHER_COURTS,ACT,ANZSOC_2011,defendant-count,person,78,observed,78,sha256:8635cea4f8a99ed81d423aae198e89edf7f0d2c0f62271911b3743c735afbc05,Table 51,R67C2,sha256:e307ecabbba5ec5b76d55c702ae30d017e936c3d611a42baad1b052867fb1fdd,criminal-courts-australia,sha256:56d8c5606b2221a3c0ad6bd60343c2f344b04bbec4a15f545c33e65457dd8ccf,tidy.table-family-acceptance/v2,sha256:58d7fa54f654fa1c5c6078316931f8e0d60736ed2f37c96ced7805092d48b649,sha256:bd5d172e318bb034866164af69f83df42f9af2a641440077eff574bac9a2cce5,sha256:163940edc6238b5038f5da8a3956e3910b3f65f2831410e270b39c2c8f124e87,human-authored/deterministic-map-v1,replay:sha256:937c9e2741927f070da0204d6f147d197804a3aebc049b61fe9ca76c4a726ac4,02 Acts intended to cause injury,Principal offence,2010–11,Higher Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22","Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22"
2022-06-30,2011-06-30,CHAR_02_ACTS_INTENDED_TO_CAUSE_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,MAGISTRATES_COURTS,ACT,ANZSOC_2011,defendant-count,person,550,observed,550,sha256:8635cea4f8a99ed81d423aae198e89edf7f0d2c0f62271911b3743c735afbc05,Table 51,R116C2,sha256:e307ecabbba5ec5b76d55c702ae30d017e936c3d611a42baad1b052867fb1fdd,criminal-courts-australia,sha256:56d8c5606b2221a3c0ad6bd60343c2f344b04bbec4a15f545c33e65457dd8ccf,tidy.table-family-acceptance/v2,sha256:58d7fa54f654fa1c5c6078316931f8e0d60736ed2f37c96ced7805092d48b649,sha256:bd5d172e318bb034866164af69f83df42f9af2a641440077eff574bac9a2cce5,sha256:163940edc6238b5038f5da8a3956e3910b3f65f2831410e270b39c2c8f124e87,human-authored/deterministic-map-v1,replay:sha256:937c9e2741927f070da0204d6f147d197804a3aebc049b61fe9ca76c4a726ac4,02 Acts intended to cause injury,Principal offence,2010–11,Magistrates' Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22","Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22"
2022-06-30,2011-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,ALL_COURTS,ACT,ANZSOC_2011,defendant-count,person,44,observed,44,sha256:8635cea4f8a99ed81d423aae198e89edf7f0d2c0f62271911b3743c735afbc05,Table 51,R20C2,sha256:e307ecabbba5ec5b76d55c702ae30d017e936c3d611a42baad1b052867fb1fdd,criminal-courts-australia,sha256:56d8c5606b2221a3c0ad6bd60343c2f344b04bbec4a15f545c33e65457dd8ccf,tidy.table-family-acceptance/v2,sha256:58d7fa54f654fa1c5c6078316931f8e0d60736ed2f37c96ced7805092d48b649,sha256:bd5d172e318bb034866164af69f83df42f9af2a641440077eff574bac9a2cce5,sha256:163940edc6238b5038f5da8a3956e3910b3f65f2831410e270b39c2c8f124e87,human-authored/deterministic-map-v1,replay:sha256:937c9e2741927f070da0204d6f147d197804a3aebc049b61fe9ca76c4a726ac4,03 Sexual assault and related offences,Principal offence,2010–11,All Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22","Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22"
2022-06-30,2011-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,CHILDRENS_COURTS,ACT,ANZSOC_2011,defendant-count,person,0,observed,0,sha256:8635cea4f8a99ed81d423aae198e89edf7f0d2c0f62271911b3743c735afbc05,Table 51,R166C2,sha256:e307ecabbba5ec5b76d55c702ae30d017e936c3d611a42baad1b052867fb1fdd,criminal-courts-australia,sha256:56d8c5606b2221a3c0ad6bd60343c2f344b04bbec4a15f545c33e65457dd8ccf,tidy.table-family-acceptance/v2,sha256:58d7fa54f654fa1c5c6078316931f8e0d60736ed2f37c96ced7805092d48b649,sha256:bd5d172e318bb034866164af69f83df42f9af2a641440077eff574bac9a2cce5,sha256:163940edc6238b5038f5da8a3956e3910b3f65f2831410e270b39c2c8f124e87,human-authored/deterministic-map-v1,replay:sha256:937c9e2741927f070da0204d6f147d197804a3aebc049b61fe9ca76c4a726ac4,03 Sexual assault and related offences,Principal offence,2010–11,Children's Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22","Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22"
2022-06-30,2011-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,HIGHER_COURTS,ACT,ANZSOC_2011,defendant-count,person,32,observed,32,sha256:8635cea4f8a99ed81d423aae198e89edf7f0d2c0f62271911b3743c735afbc05,Table 51,R69C2,sha256:e307ecabbba5ec5b76d55c702ae30d017e936c3d611a42baad1b052867fb1fdd,criminal-courts-australia,sha256:56d8c5606b2221a3c0ad6bd60343c2f344b04bbec4a15f545c33e65457dd8ccf,tidy.table-family-acceptance/v2,sha256:58d7fa54f654fa1c5c6078316931f8e0d60736ed2f37c96ced7805092d48b649,sha256:bd5d172e318bb034866164af69f83df42f9af2a641440077eff574bac9a2cce5,sha256:163940edc6238b5038f5da8a3956e3910b3f65f2831410e270b39c2c8f124e87,human-authored/deterministic-map-v1,replay:sha256:937c9e2741927f070da0204d6f147d197804a3aebc049b61fe9ca76c4a726ac4,03 Sexual assault and related offences,Principal offence,2010–11,Higher Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22","Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22"
2022-06-30,2011-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,MAGISTRATES_COURTS,ACT,ANZSOC_2011,defendant-count,person,17,observed,17,sha256:8635cea4f8a99ed81d423aae198e89edf7f0d2c0f62271911b3743c735afbc05,Table 51,R118C2,sha256:e307ecabbba5ec5b76d55c702ae30d017e936c3d611a42baad1b052867fb1fdd,criminal-courts-australia,sha256:56d8c5606b2221a3c0ad6bd60343c2f344b04bbec4a15f545c33e65457dd8ccf,tidy.table-family-acceptance/v2,sha256:58d7fa54f654fa1c5c6078316931f8e0d60736ed2f37c96ced7805092d48b649,sha256:bd5d172e318bb034866164af69f83df42f9af2a641440077eff574bac9a2cce5,sha256:163940edc6238b5038f5da8a3956e3910b3f65f2831410e270b39c2c8f124e87,human-authored/deterministic-map-v1,replay:sha256:937c9e2741927f070da0204d6f147d197804a3aebc049b61fe9ca76c4a726ac4,03 Sexual assault and related offences,Principal offence,2010–11,Magistrates' Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22","Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22"
2022-06-30,2011-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,ALL_COURTS,ACT,ANZSOC_2011,defendant-count,person,416,observed,416,sha256:8635cea4f8a99ed81d423aae198e89edf7f0d2c0f62271911b3743c735afbc05,Table 51,R21C2,sha256:e307ecabbba5ec5b76d55c702ae30d017e936c3d611a42baad1b052867fb1fdd,criminal-courts-australia,sha256:56d8c5606b2221a3c0ad6bd60343c2f344b04bbec4a15f545c33e65457dd8ccf,tidy.table-family-acceptance/v2,sha256:58d7fa54f654fa1c5c6078316931f8e0d60736ed2f37c96ced7805092d48b649,sha256:bd5d172e318bb034866164af69f83df42f9af2a641440077eff574bac9a2cce5,sha256:163940edc6238b5038f5da8a3956e3910b3f65f2831410e270b39c2c8f124e87,human-authored/deterministic-map-v1,replay:sha256:937c9e2741927f070da0204d6f147d197804a3aebc049b61fe9ca76c4a726ac4,04 Dangerous/negligent acts,Principal offence,2010–11,All Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22","Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22"
2022-06-30,2011-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,CHILDRENS_COURTS,ACT,ANZSOC_2011,defendant-count,person,17,observed,17,sha256:8635cea4f8a99ed81d423aae198e89edf7f0d2c0f62271911b3743c735afbc05,Table 51,R167C2,sha256:e307ecabbba5ec5b76d55c702ae30d017e936c3d611a42baad1b052867fb1fdd,criminal-courts-australia,sha256:56d8c5606b2221a3c0ad6bd60343c2f344b04bbec4a15f545c33e65457dd8ccf,tidy.table-family-acceptance/v2,sha256:58d7fa54f654fa1c5c6078316931f8e0d60736ed2f37c96ced7805092d48b649,sha256:bd5d172e318bb034866164af69f83df42f9af2a641440077eff574bac9a2cce5,sha256:163940edc6238b5038f5da8a3956e3910b3f65f2831410e270b39c2c8f124e87,human-authored/deterministic-map-v1,replay:sha256:937c9e2741927f070da0204d6f147d197804a3aebc049b61fe9ca76c4a726ac4,04 Dangerous/negligent acts,Principal offence,2010–11,Children's Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22","Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22"
2022-06-30,2011-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,HIGHER_COURTS,ACT,ANZSOC_2011,defendant-count,person,0,observed,0,sha256:8635cea4f8a99ed81d423aae198e89edf7f0d2c0f62271911b3743c735afbc05,Table 51,R70C2,sha256:e307ecabbba5ec5b76d55c702ae30d017e936c3d611a42baad1b052867fb1fdd,criminal-courts-australia,sha256:56d8c5606b2221a3c0ad6bd60343c2f344b04bbec4a15f545c33e65457dd8ccf,tidy.table-family-acceptance/v2,sha256:58d7fa54f654fa1c5c6078316931f8e0d60736ed2f37c96ced7805092d48b649,sha256:bd5d172e318bb034866164af69f83df42f9af2a641440077eff574bac9a2cce5,sha256:163940edc6238b5038f5da8a3956e3910b3f65f2831410e270b39c2c8f124e87,human-authored/deterministic-map-v1,replay:sha256:937c9e2741927f070da0204d6f147d197804a3aebc049b61fe9ca76c4a726ac4,04 Dangerous/negligent acts,Principal offence,2010–11,Higher Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22","Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22"
2022-06-30,2011-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,MAGISTRATES_COURTS,ACT,ANZSOC_2011,defendant-count,person,400,observed,400,sha256:8635cea4f8a99ed81d423aae198e89edf7f0d2c0f62271911b3743c735afbc05,Table 51,R119C2,sha256:e307ecabbba5ec5b76d55c702ae30d017e936c3d611a42baad1b052867fb1fdd,criminal-courts-australia,sha256:56d8c5606b2221a3c0ad6bd60343c2f344b04bbec4a15f545c33e65457dd8ccf,tidy.table-family-acceptance/v2,sha256:58d7fa54f654fa1c5c6078316931f8e0d60736ed2f37c96ced7805092d48b649,sha256:bd5d172e318bb034866164af69f83df42f9af2a641440077eff574bac9a2cce5,sha256:163940edc6238b5038f5da8a3956e3910b3f65f2831410e270b39c2c8f124e87,human-authored/deterministic-map-v1,replay:sha256:937c9e2741927f070da0204d6f147d197804a3aebc049b61fe9ca76c4a726ac4,04 Dangerous/negligent acts,Principal offence,2010–11,Magistrates' Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22","Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22"
2022-06-30,2011-06-30,CHAR_05_ABDUCTION_HARASSMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,ALL_COURTS,ACT,ANZSOC_2011,defendant-count,person,15,observed,15,sha256:8635cea4f8a99ed81d423aae198e89edf7f0d2c0f62271911b3743c735afbc05,Table 51,R22C2,sha256:e307ecabbba5ec5b76d55c702ae30d017e936c3d611a42baad1b052867fb1fdd,criminal-courts-australia,sha256:56d8c5606b2221a3c0ad6bd60343c2f344b04bbec4a15f545c33e65457dd8ccf,tidy.table-family-acceptance/v2,sha256:58d7fa54f654fa1c5c6078316931f8e0d60736ed2f37c96ced7805092d48b649,sha256:bd5d172e318bb034866164af69f83df42f9af2a641440077eff574bac9a2cce5,sha256:163940edc6238b5038f5da8a3956e3910b3f65f2831410e270b39c2c8f124e87,human-authored/deterministic-map-v1,replay:sha256:937c9e2741927f070da0204d6f147d197804a3aebc049b61fe9ca76c4a726ac4,05 Abduction/harassment,Principal offence,2010–11,All Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22","Table 51 Defendants finalised, Summary characteristics by court level – Australian Capital Territory, 2010–11 to 2021–22"
