reference_date,jurisdiction_id,indigenous_status_id,sex_id,age_group_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_indigenous_status,raw_sex,raw_age_group
2021-06-30,ACT,INDIGENOUS,PERSONS,AGE_25_29,prisoner-count,person,23,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R45C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,ABORIGINAL AND TORRES STRAIT ISLANDER,PERSONS,25–29 years
2021-06-30,ACT,INDIGENOUS,PERSONS,AGE_30_34,prisoner-count,person,18,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R46C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,ABORIGINAL AND TORRES STRAIT ISLANDER,PERSONS,30–34 years
2021-06-30,ACT,INDIGENOUS,PERSONS,AGE_35_39,prisoner-count,person,22,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R47C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,ABORIGINAL AND TORRES STRAIT ISLANDER,PERSONS,35–39 years
2021-06-30,ACT,INDIGENOUS,PERSONS,AGE_40_44,prisoner-count,person,11,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R48C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,ABORIGINAL AND TORRES STRAIT ISLANDER,PERSONS,40–44 years
2021-06-30,ACT,INDIGENOUS,PERSONS,AGE_45_49,prisoner-count,person,9,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R49C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,ABORIGINAL AND TORRES STRAIT ISLANDER,PERSONS,45–49 years
2021-06-30,ACT,INDIGENOUS,PERSONS,AGE_50_54,prisoner-count,person,3,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R50C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,ABORIGINAL AND TORRES STRAIT ISLANDER,PERSONS,50–54 years
2021-06-30,ACT,INDIGENOUS,PERSONS,AGE_55_59,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R51C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,ABORIGINAL AND TORRES STRAIT ISLANDER,PERSONS,55–59 years
2021-06-30,ACT,INDIGENOUS,PERSONS,AGE_60_64,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R52C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,ABORIGINAL AND TORRES STRAIT ISLANDER,PERSONS,60–64 years
2021-06-30,ACT,INDIGENOUS,PERSONS,AGE_65_PLUS,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R53C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,ABORIGINAL AND TORRES STRAIT ISLANDER,PERSONS,65 years and over
2021-06-30,ACT,INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,98,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R54C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,ABORIGINAL AND TORRES STRAIT ISLANDER,PERSONS,Total
2021-06-30,ACT,NON_INDIGENOUS,FEMALE,AGE_18_OR_YOUNGER,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R77C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,NON-INDIGENOUS,FEMALES,18 years
2021-06-30,ACT,NON_INDIGENOUS,FEMALE,AGE_19,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R78C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,NON-INDIGENOUS,FEMALES,19 years
2021-06-30,ACT,NON_INDIGENOUS,FEMALE,AGE_20_24,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R79C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,NON-INDIGENOUS,FEMALES,20–24 years
2021-06-30,ACT,NON_INDIGENOUS,FEMALE,AGE_25_29,prisoner-count,person,3,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R80C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,NON-INDIGENOUS,FEMALES,25–29 years
2021-06-30,ACT,NON_INDIGENOUS,FEMALE,AGE_30_34,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R81C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,NON-INDIGENOUS,FEMALES,30–34 years
2021-06-30,ACT,NON_INDIGENOUS,FEMALE,AGE_35_39,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R82C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,NON-INDIGENOUS,FEMALES,35–39 years
2021-06-30,ACT,NON_INDIGENOUS,FEMALE,AGE_40_44,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R83C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,NON-INDIGENOUS,FEMALES,40–44 years
2021-06-30,ACT,NON_INDIGENOUS,FEMALE,AGE_45_49,prisoner-count,person,3,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R84C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,NON-INDIGENOUS,FEMALES,45–49 years
2021-06-30,ACT,NON_INDIGENOUS,FEMALE,AGE_50_54,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R85C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,NON-INDIGENOUS,FEMALES,50–54 years
2021-06-30,ACT,NON_INDIGENOUS,FEMALE,AGE_55_59,prisoner-count,person,3,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R86C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,NON-INDIGENOUS,FEMALES,55–59 years
2021-06-30,ACT,NON_INDIGENOUS,FEMALE,AGE_60_64,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R87C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,NON-INDIGENOUS,FEMALES,60–64 years
2021-06-30,ACT,NON_INDIGENOUS,FEMALE,AGE_65_PLUS,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R88C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,NON-INDIGENOUS,FEMALES,65 years and over
2021-06-30,ACT,NON_INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,13,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R89C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,NON-INDIGENOUS,FEMALES,Total
2021-06-30,ACT,NON_INDIGENOUS,MALE,AGE_18_OR_YOUNGER,prisoner-count,person,3,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R60C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,NON-INDIGENOUS,MALES,18 years
2021-06-30,ACT,NON_INDIGENOUS,MALE,AGE_19,prisoner-count,person,7,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R61C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,NON-INDIGENOUS,MALES,19 years
2021-06-30,ACT,NON_INDIGENOUS,MALE,AGE_20_24,prisoner-count,person,21,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R62C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,NON-INDIGENOUS,MALES,20–24 years
2021-06-30,ACT,NON_INDIGENOUS,MALE,AGE_25_29,prisoner-count,person,55,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R63C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,NON-INDIGENOUS,MALES,25–29 years
2021-06-30,ACT,NON_INDIGENOUS,MALE,AGE_30_34,prisoner-count,person,51,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R64C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,NON-INDIGENOUS,MALES,30–34 years
2021-06-30,ACT,NON_INDIGENOUS,MALE,AGE_35_39,prisoner-count,person,42,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R65C9,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,ACT,NON-INDIGENOUS,MALES,35–39 years
